"index","Title","Summary","Enrollment","Stars","Rating","Link"
4137,Xero Invoices and Sales - The Complete Training Course,Become an invoices and sales expert in Xero for your business and make sure your customers pay you on time everytime,195,4.9,44,https://www.udemy.com/course/xero-invoicing-and-sales-training-course/
4138,Product Management for Absolute Beginners,Master the Frameworks used by the best Product Managers to Make Great Product Decisions,1192,4.1,44,https://www.udemy.com/course/product-management-frameworks-for-absolute-beginners/
4139,Forensic Accounting and Investigation,This course examines the many processes and roles of the forensic accountant.,166,4.3,44,https://www.udemy.com/course/forensic-accounting-and-investigation/
4140,The Legal Support Specialist,"The ultimate course for Legal Assistants, Legal Secretaries, Paralegals and any legal support staff.",4033,4.6,44,https://www.udemy.com/course/the-legal-support-specialist/
4141,The Agile Bootcamp: Agile Delivery | Agile Case Studies,"Master the agile mindset, and learn about the key and most important concepts and tools of Agile Project Management",10188,4.6,44,https://www.udemy.com/course/the-agile-bootcamp-agile-delivery-agile-case-studies/
4142,The Public Speaking Blueprint,Public Speaking Mastery: The Ultimate Guide To Overcoming Stage Fright & Mastering The Art Of Public Speaking,1708,4.3,44,https://www.udemy.com/course/public-speaking-blueprint/
4143,The HR professional’s guide to cybersecurity,"This course is designed for acting HR professionals, who contribute their organization in managing cybersecurity",7742,2.5,44,https://www.udemy.com/course/the-hr-professionals-guide-to-cybersecurity/
4144,Scrum Made Easy: So You Want to Become a Scrum Master,Have You Got What it Takes to Become a Successful Scrum Master? Review the Scrum Process and Learn the Skillset Required,1112,3.8,44,https://www.udemy.com/course/scrum-made-easy-so-you-want-to-become-a-scrum-master/
4145,Introduction to Creative Writing: Getting Started,A course to help beginning writers find their writing voice and to inspire experienced writers with writing exercises.,1062,3.7,44,https://www.udemy.com/course/introduction-to-creative-writing-getting-started/
4146,Triple P Trading Course,"""Profitable Price Pattern Trading for the 21st Century Trader""",922,3.9,44,https://www.udemy.com/course/triple-p-trading-course/
4147,Accounting 101: Understanding & Analyzing Balance Sheets,"Learn how to read a Balance Sheet, interpret it, do financial analysis and more in 2019!",427,4.0,44,https://www.udemy.com/course/learn-about-balance-sheets-how-to-read-interpret-analyze/
4148,"Economics: Competition, Elasticity, a little Game Theory",Microeconomics is packed with applications to our everyday life - this course will help you connect the dots,2651,4.1,44,https://www.udemy.com/course/micro-econ-game-theory/
4149,Entrepreneurship 2.0 - The Elite Online Business Blueprint,Learn Our Proven 5 Steps Strategy That Will Transform You or Your Passion Into A Successful Long Term Online Business!,5735,3.9,44,https://www.udemy.com/course/eliteonlinebusinessblueprint/
4150,"Attract Clients, Grow Your Business on LinkedIn + FREE EBOOK",Get clients using these networking strategies! NOW INCLUDES FREE 2020 EBOOK,237,4.5,44,https://www.udemy.com/course/grow-your-network-and-attract-clients-using-linkedin/
4151,Business Goal-Setting Masterclass: The Complete Course,"Learn to set achievable goals, improve your habits & take your business and sales to the next level!",3671,3.8,44,https://www.udemy.com/course/business-goal-setting-masterclass-the-complete-course/
4152,How to Create Passive Income,Create Income Online,5286,3.8,44,https://www.udemy.com/course/how-to-create-passive-income-v/
4153,The HR professional’s guide to cybersecurity,"This course is designed for acting HR professionals, who contribute their organization in managing cybersecurity",7742,2.5,44,https://www.udemy.com/course/the-hr-professionals-guide-to-cybersecurity/
4182,Tyoosis Global Patent Search Analysis,A comprehensive course in the methodology of Prior Art Search.,251,4.1,43,https://www.udemy.com/course/how-to-conduct-patent-search-and-analysis-using-global-databases/
4154,Forex Trading - Learn How To Double Your Cash Trading Online,Discover the Top Secret Techniques Professional Forex Traders use to Earn Consistent Profits through Spot Forex Trading!,174,4.6,43,https://www.udemy.com/course/profitable-forex-trading-course/
4155,The Only Investment Strategy You Need For Your Retirement,Start Investing in 1 Single ETF Only. Start Investing and Start Compounding. The earlier you start the better it get,1052,4.5,43,https://www.udemy.com/course/the-only-investment-strategy-you-need-for-your-retirement/
4156,"Project Management (PMP) & Management Skills: Pmbok, Scrum","Project Management (PMP) & Management Skills For Managers: Pmbok, Leadership, Microsoft Project & Communication Planning",2370,3.9,43,https://www.udemy.com/course/project-management-pmp-management-skills-pmbok-scrum/
4157,"Working With Volunteers: Connect, Engage, Develop","How To Design, Implement and Maintain Impactful Volunteer Programs",142,4.0,43,https://www.udemy.com/course/working-with-volunteers-connect-engage-develop/
4158,"Practical Business Analysis-Part1 2019: Real stuff, no faff!","Ultimate course for the analysts, by the analysts! Learn the what, who, why, when & where of practical business analysis",6914,4.1,43,https://www.udemy.com/course/practical-business-analysis-part1/
4159,Basic Virtual Assisting,Become a Virtual Assistant and work at home with basic computer skills,180,4.6,43,https://www.udemy.com/course/basic-virtual-assisting/
4160,Agile BM 301 Enterprise-level Agile Business Management,Learn how to blend Agile and traditional project management to make Agile work at an enterprise level for your business,619,3.8,43,https://www.udemy.com/course/enterprise-level-agile-business-management/
4161,Revenue Management & Hotel Marketing in 2020,Learn the fundamentals of hotel marketing and pricing,120,4.3,43,https://www.udemy.com/course/revenue-management-hotel-marketing-in-2020/
4162,The complete Personal Protective Equipment training,"A complete PPE course covering both regulatory, technical and managerial aspects.",2412,4.2,43,https://www.udemy.com/course/personal-protective-equipment-training/
4163,Introduction to Book Keeping and Basic Accounting,Basic accounting concepts made easy,890,3.7,43,https://www.udemy.com/course/introduction-to-book-keeping-and-basic-accounting/
4164,Launch and Sustain a Business Reselling Public Domain Stuff,Learn to dig up forgotten public domain treasures and rebrand them in original ways for your own purposes.,5019,4.2,43,https://www.udemy.com/course/launch-and-sustain-a-business-reselling-public-domain-stuff/
4165,How to Choose the Right Business Type: LLC vs. S-Corp,Complete Guide on Correctly Choosing the Right Business Type: Sole Proprietorship vs Partnership vs LLC vs Corporation,1458,4.1,43,https://www.udemy.com/course/business-structure/
4166,"WordPress: Beginner Website Creation & Web Design, No Coding",Learn how to use the software the powers over 20% of the world's websites. Create your own self-hosted website easily.,613,4.3,43,https://www.udemy.com/course/learn-wordpress-website-creation-web-design/
4167,Handwriting Analysis : Read a person like a Book,Handwriting Analysis for Personal Success & improvement : Look at the writing & get to know many traits about a person.,114,4.0,43,https://www.udemy.com/course/handwriting-analysis-read-a-person-like-a-book/
4168,Investing in Stocks? Master The Art of Covered Calls Selling,"Extra Income on Your Existing Stock Investment With This lucrative, Easy To Follow, Options Trading Strategy",1214,3.8,43,https://www.udemy.com/course/dont-leave-money-on-the-table-sell-covered-calls/
4169,Day Trading 102: How To Find Winning Stocks to Day Trade,"Scan the market, read trading news and find stocks that have the potential to make a big price move in just a few hours",434,4.2,43,https://www.udemy.com/course/stock-market-day-trading-find-stocks-to-day-trade-for-passive-income/
4170,Freelance Writing 101: Start Your Successful Writing Career,The ultimate beginner's guide to building a successful freelance writing business from start to finish!,1626,4.5,43,https://www.udemy.com/course/freelance-writing-101/
4171,How To Start A Profitable Web Design Business,Learn how to easily start a Highly Profitable Web Design Business even if you have no prior design experience!,4700,4.4,43,https://www.udemy.com/course/how-to-start-a-profitable-web-design-agency-business/
4172,How To Day Trade with Order-Flow Scalping,Learn how to find high probability trades with the order-flow footprint chart.,484,3.6,43,https://www.udemy.com/course/order-flow-scalping-in-ninjatrader7/
4173,How to Set Up Your New Business From Scratch,Learn the practical aspects of starting / setting up a new business - from picking a name to designing a website + more!,415,4.6,43,https://www.udemy.com/course/how-to-setup-your-new-business-from-scratch/
4174,Learn to Launch Your Startup Idea Without Writing Code,No technical skills? Many successful startups were initially launched without writing software,1667,4.3,43,https://www.udemy.com/course/launch-your-startup-without-writing-code/
4175,Accounting and Finance for Bankers - A Comprehensive Study,Understand and appreciate Accounting and Finance nuances relevant for Bankers,3325,4.5,43,https://www.udemy.com/course/crash-course-on-financial-management/
4176,Nailing Your First Quarter as CFO,"This course explores how to assess your skills, team, environment, & items you should focus in the first 100 days.",169,3.8,43,https://www.udemy.com/course/first-quarter-as-cfo/
4177,Save on Your Taxes,Simple Strategies to Save Your Money That Your Accountant Forgot To Tell You,8228,4.0,43,https://www.udemy.com/course/save-on-your-taxes/
4178,Work From Home job start a Video Tutoring Online Career,"Work From Home Jobs Passive income by learning a skill and then teaching it to others, the easiest work from home jobs",10027,4.1,43,https://www.udemy.com/course/work-from-home-as-online-teacher/
4179,Lending Fundamentals and Consumer Credit Assessment,A comprehensive guide to the principles of Consumer Credit Assessment and Lending Fundamentals,1063,4.2,43,https://www.udemy.com/course/lending-fundamentals-and-credit-assessment-techniques/
4180,Employee Journey Mapping for HR using Design Thinking,Keep up with trend in HR - Learn Design Thinking Tools - Design HR Process to Improve Employee Engagement & Experience,124,2.8,43,https://www.udemy.com/course/employee-journey-mapping-for-hr-using-design-thinking/
4181,Freelance Wealth Kit,Configure your freelancing business into a wealth generating machine.,8858,4.1,43,https://www.udemy.com/course/freelance-wealth-secrets/
4183,Great Special Events Organization and Management,"This course discusses the basics of planning, promoting and producing a successful corporate event.",133,3.9,43,https://www.udemy.com/course/great-special-events-organization-and-management/
4184,Project Management Certifications Demystified. PMP or SCRUM?,"PMP or CAPM from PMI, PRINCE2, Certified Scrum Master or IPMA? Which PM Certification to get and WHY?",3259,3.5,43,https://www.udemy.com/course/project-management-certifications-demystified-pmp-or-scrum-pmi-prince2/
4185,Medical coding for U.S. healthcare industry,Jump start your career in the fastest growing career choice in the healthcare industry,144,3.9,43,https://www.udemy.com/course/medical-coding-for-us-healthcare-industry/
4186,How to Start a Clothing Line: The Basics to Getting Started,An introductory Guide to the steps needed to create a fashion business and clothing line.,225,3.7,43,https://www.udemy.com/course/how-to-start-a-clothing-line-getting-started/
4187,NOW - Rapport & Influence for Sales,Building Rapport for Sales People.,8337,3.3,43,https://www.udemy.com/course/now-rapport-influence-for-sales/
4188,Why EQ Trumps IQ,This course explores how EQ can be learned and is a skill that helps in leadership roles.,238,4.3,43,https://www.udemy.com/course/why-eq-trumps-iq/
4189,FileMaker for Startups and Entrepreneurs,"Learn about using the FileMaker Platform as a basis for your new software app. Covers business, marketing, tech issues.",220,4.5,43,https://www.udemy.com/course/filemaker-for-startups-and-entrepreneurs/
4190,Quality Management,Project Quality Management,142,4.1,43,https://www.udemy.com/course/quality-management-g/
4191,Best Business Start Up Course,Steps To Success,292,3.7,43,https://www.udemy.com/course/business-start-up-success/
4192,Successful Public Speaking For Beginners,Public Speaking for Every Situation. Learn Presentation skills & Public Speaking skills for a great speech,73,4.4,43,https://www.udemy.com/course/successful-public-speaking-for-beginners/
4193,How start your own balloon business.,Start your own business today,213,4.2,43,https://www.udemy.com/course/how-to-make-over-100k-a-year-selling-balloons/
4194,Mastering ISO/IEC 17025: 2017 and Certified Internal Auditor,Detailed understanding of ISO/IEC 17025-2017 standard and that for conducting an effective internal audit.,95,4.5,43,https://www.udemy.com/course/mastering-iso-iec-17025-2017-and-certified-internal-auditor/
4195,Project Management using Microsoft Project,Learn the Right Skills and the Right Software to Become a Project Manager,498,4.2,43,https://www.udemy.com/course/project-management-using-microsoft-project/
4196,Stakeholder Management & Engagement,Get Better Project Results through Engaging With Stakeholders,976,4.4,43,https://www.udemy.com/course/stakeholder-management-engagement/
4197,Facilitating Meetings and Groups,Everything you need to know about facilitating meetings and groups.,324,3.5,43,https://www.udemy.com/course/facilitating-meetings-and-groups/
4198,Create an Online Business You Love,Learn the Essentials of Online Business in a Straightforward and Easy-to-Understand Manner - You Can Do This!,1047,4.4,43,https://www.udemy.com/course/create-an-online-business-you-love/
4199,Solve Your Cash Flow Problems With A Proven 6-Step Blueprint,Know Exactly Why This Problem Continually Plagues You,7123,3.9,43,https://www.udemy.com/course/lifes-one-law/
4200,Introduction to Engineering Drawings and Blueprints,"Introduction to reading engineering drawings and blueprints, Mechanical engineering",147,3.4,43,https://www.udemy.com/course/introduction-to-engineering-drawings-and-blueprints/
4201,Solve Your Cash Flow Problems With A Proven 6-Step Blueprint,Know Exactly Why This Problem Continually Plagues You,7123,3.9,43,https://www.udemy.com/course/lifes-one-law/
4202,PMP Exam Situational Question Practice Test (200-Q) - PMBOK6,The PMP certification exam simulator with special focus on situational/scenario based questions like actual PMP exam,161,4.3,43,https://www.udemy.com/course/pmp-exam-situational-question-practice-test-200-q-pmbok6/
4203,Introduction to PMO,"Project, Programme and Portfolio Office. PMO/P3O explained, introducing Project Management Office",2203,3.2,42,https://www.udemy.com/course/introduction-to-pmo/
4204,How To Make Your First Dollar By Building A List,"Learn and master the skills to build, grow and monetize your subscribers list!",1501,3.9,42,https://www.udemy.com/course/how-to-make-money-building-your-first-list/
4205,Success and Freelancing - A Complete Freelancer Guide,Freelancing for Freelancers: My Secrets To Becoming A Successful Freelancer,1614,4.1,42,https://www.udemy.com/course/new-the-secrets-of-freelancing-tips-and-strategies/
4206,PMI-ACP Certification: Planning and Monitoring Iterations,Agile Certified Practitioner Certification Program - Course 5 of 8 - Planning and Monitoring Iterations,8582,4.3,42,https://www.udemy.com/course/pmi-acp-certification-planning-and-monitoring-iterations/
4207,Write and Publish Short Stories Based on Life Experiences,"SHORT STORY WRITING - Learn to write about life in a way that will inspire and touch readers, plus attract publishers.",343,3.8,42,https://www.udemy.com/course/writing-skills-write-real-life-stories/
4208,DOT Compliance and Risk Management Control Systems,"An Introduction to FMCSA Regulations, Risk Management & Overall Trucking Business Management and Control Systems",232,4.5,43,https://www.udemy.com/course/dot-compliance-and-risk-management-control-systems/
4209,How to turn 1 buck into 10 using Etsy & Google Shopping Ads,Step by Step process so you can use Etsy advertising ads in your shop to increase views\sales to help you work from home,193,4.0,42,https://www.udemy.com/course/how-to-turn-1-buck-into-10-using-etsy-google-shopping-ads/
4210,Investing: How I Consistently Beat The Stock Market,A practical guide to investing in stocks: outperforming the stock market while outsourcing most of the effort,2125,4.2,42,https://www.udemy.com/course/beat-the-stock-market/
4211,Program Management: How to Achieve Your Strategic Goals!, Planning programs and projects that Connect Strategy to achieve your vision,1938,3.8,42,https://www.udemy.com/course/project-management-achieve-business-strategy/
4212,SAS Predictive Modeling - (3 in 1) with 3 live Case Studies,"SAS Predictive Modeling with Logistic Regression, Logistic Regression and Time Series Forecasting - 3 Live Case Studies",1894,3.7,42,https://www.udemy.com/course/sas-predictive-modeling/
4213,Certification in Point & Figure Chart & P&F Chart Patterns,P&F Chart Pattern Trading System - Learn to Use Technical Analysis & Chart Patterns For Stock Trading & Value Investing,8283,4.1,42,https://www.udemy.com/course/pointfigure/
4214,Six Sigma Green Belt: Become a Kano Analysis Specialist,Systematically Identify & Prioritize Customer Needs | Delight Your Customers in 7 Easy Steps | Make Them Your Raving Fan,1879,4.1,42,https://www.udemy.com/course/7-easy-steps-to-construct-kano-analysis/
4215,Introduction to Accounting : Mastering Financial Statements,"In 60 mins, master fundamentals of Accounting and pick up key skills through this high impact module for all",2018,4.5,42,https://www.udemy.com/course/introduction-to-accounting-mastering-financial-statements/
4216,Start Your Own Traditional Greeting Card Business,Learn about the Business Before you Start Your Business,248,3.2,42,https://www.udemy.com/course/how-to-start-a-greeting-card-company-for-beginners/
4217,"How To Start, Manage and Scale a Successful Online Business",Evergreen best practices and advice from successful entrepreneurs who got it right first time!,530,4.2,42,https://www.udemy.com/course/how-to-start-manage-and-scale-a-successful-online-business/
4218,Bitcoin Money: How To Get Cryptocurrency Bundle,"Proven Active, Passive, and FREE Ways To Get Cryptocurrency",5627,4.4,42,https://www.udemy.com/course/bitcoin-money-how-to-get-cryptocurrency-bundle/
4219,PyTorch Tutorial - Neural Networks & Deep Learning in Python,Pytorch - Introduction to deep learning neural networks : Neural network applications tutorial : AI neural network model,451,4.8,42,https://www.udemy.com/course/pytorch-primer-for-neural-networks-deep-learning-in-python/
4220,How to Communicate Effectively in Your Business,"Management Blueprint Series: Improve communication, speak clearly, listen actively, write concisely, present effectively",77,4.4,42,https://www.udemy.com/course/how-to-communicate-effectively-in-your-business/
4221,SQLServer 2019 Data Analytics & Tableau Data Visualisation,"Learn SQL that will get you hired – SQL for Business & Statistical Analysis, Marketing, Data Management and BI",392,4.5,42,https://www.udemy.com/course/sqlserver-2019-data-analytics-tableau-data-visualisation/
4222,Blue Ocean Strategy,The ‘Blue Oceans’ represent the ‘unknown market space’ which is free from any kind of competition.,109,3.4,42,https://www.udemy.com/course/blue-ocean-strategy/
4223,Fiverr Gig Success,How to Make a Living Selling Fiverr Gigs,2075,4.4,42,https://www.udemy.com/course/fiverr-gig-success/
4224,"Workplace,Transport Hazards&Risks Control",It Shows the Start point to Build your Health & safety Career and how to Join the field and becoming HSE Specialist,138,4.6,42,https://www.udemy.com/course/workplace-transport-hazards-risks-control/
4225,Revealed: Power BI Query Editor For Cleaner BI Data,"Discover The Query Editor Secrets Microsoft Was Supposed to Teach You, But Never Did",1312,3.6,42,https://www.udemy.com/course/power-bi-query-editor-how-to-become-a-data-cleansing-star/
4226,How To Start Profitable Property Management Company?,Learn Everything You Need To Start Successful Property Management Company,985,3.9,42,https://www.udemy.com/course/how-to-start-profitable-property-management-company/
4227,Win UK (Public) Contracts- PQQ/ SQ and ITT introduction,"Learn how to Find Tender and Bid for UK government , NHS or council contracts",197,4.2,42,https://www.udemy.com/course/how-to-find-a-10000000-uk-public-government-contract/
4228,Passive Income Strategy to Earn Six Figures,Create a successful online business and live your dream life,4564,4.2,42,https://www.udemy.com/course/passive-income-strategy-to-earn-six-figures/
4229,Build A Sales Tracking Pipeline,"Learn how to create a robust, simple-to-use system that tracks clients from leads through to sales + free bonuses!!",1476,3.7,42,https://www.udemy.com/course/creating-a-pipeline-lead-management-system-to-track-sales/
4230,Value Stream Mapping intro course,Basics,113,2.7,42,https://www.udemy.com/course/value-stream-mapping-m/
4231,Mergers & Acquisitions - M&A Modeling,Through these tutorials we are going to learn merger modeling concepts with the help of case studies.,3367,3.7,42,https://www.udemy.com/course/mergers-acquisitions-ma-modeling/
4232,New Home Construction 5 of 8,Exterior Coverings,303,4.4,42,https://www.udemy.com/course/new-home-construction-5-of-8/
4233,Financial Statement Analysis - Master the Financial Stmts!,Gain a comprehensive knowledge of the 3 financial statements and how to make them tell you a story,152,4.4,42,https://www.udemy.com/course/financial-statement-analysis-course/
4234,"SharePoint 2016: Architecture, Deployment and Security","Documented best practices, in-depth demonstrations, and relevant and detailed topics for success",248,4.3,42,https://www.udemy.com/course/sharepoint-2016-architecture-deployment-and-security/
4235,How To Start A Successful Fashion Business,An Entire Fashion Entrepreneurship Course,214,4.5,42,https://www.udemy.com/course/an-entire-fashion-entrepreneurship-course/
4236,Start a successful part-time content writing Home business,Setup and run a completely outsourced online content writing business without writing a single word of content yourself,1276,4.2,42,https://www.udemy.com/course/start-a-successful-part-time-content-writing-business-today/
4237,Startup Financing: Fund Your Startup Instantly and Cheaply,Master this simple technique to borrow funds for your startup within a week at rates of 1-3% and give up no equity.,3038,4.1,42,https://www.udemy.com/course/finance-your-startup-raise-money-for-your-business-quickly/
4238,Change Your Words Change Your Life,"Hypnotic language of success, Every word has power, change your word change your life.",2628,4.2,42,https://www.udemy.com/course/language-of-success/
4239,Project Finance and Financial Modeling in Excel,Learn Project Finance concepts and learn the modeling in excel,5852,2.8,42,https://www.udemy.com/course/project-finance-and-financial-modeling-in-excel/
4240,Introduction to Islamic Economics and Finance,"Learn one of the Fastest Growing Niches in Economics and Finance, and Understand how Islamic Financial Instruments work",1282,4.3,42,https://www.udemy.com/course/introduction-to-islamic-finance/
4241,HR Recruitment & Selection Methods,Acquire the skills and knowledge required to implement recruitment and selection methods,86,4.1,42,https://www.udemy.com/course/hr-recruitment-selection-methods/
4242,Contract Law for Freelancers: Contract Law Beginner's Course,"Create your first business contract or legal agreement, protect yourself and get paid on time!",1350,4.2,42,https://www.udemy.com/course/beginner-contract-law/
4243,How to complete your Real Estate Investing Docs,Learn how to complete real estate documents at lightning speed with the confidence of a veteran real estate investor.,746,4.3,42,https://www.udemy.com/course/how-to-complete-your-real-estate-investing-docs/
4244,Sports Revenue Strategies and Analytics,how sports business ecosystem works,137,3.7,42,https://www.udemy.com/course/sports-revenue-strategies-and-analytics/
4245,Fundraising Success: The Complete Development Plan,Your A-Z Guide to Creating a Year Round Development Plan,193,4.1,42,https://www.udemy.com/course/fundraising-success-1-development-plan/
4246,How To Get A Used Car Dealer License And Work From Home,How To Get A Used Car Dealer License And Make A Tons Of Money From Your Home With Or Without A Startup Money,136,3.8,42,https://www.udemy.com/course/how-to-get-a-used-car-dealer-license-and-work-from-home/
4247,Learn this Killer Sales Process and Close Massive Deals Now!,A Simple Step-by-Step System: Close massive deals and beat your competition by having a enterprise level sales process!,3206,3.4,42,https://www.udemy.com/course/learn-this-killer-sales-process-and-close-massive-deals-now/
4248,Day Trading Stocks - Gap Trading,"Learn the Gap Edge Method of Trading with Eight Gap Trading Setups - Entry, Stops and Targets",256,3.6,42,https://www.udemy.com/course/daytradinggaps/
4249,Learn this Killer Sales Process and Close Massive Deals Now!,A Simple Step-by-Step System: Close massive deals and beat your competition by having a enterprise level sales process!,3206,3.4,42,https://www.udemy.com/course/learn-this-killer-sales-process-and-close-massive-deals-now/
4250,First Steps Into Management Accounting,"Become familiar with the basic concepts of management accounting in a very easy, simple and interesting way",1763,4.3,42,https://www.udemy.com/course/first-steps-into-management-accounting/
4251,"How to create a Self Personal Brand, complete simple steps",The steps you need to take to learn about business branding to the success for begginer brand creators,7855,3.7,42,https://www.udemy.com/course/how-to-create-a-self-brand/
4252,Become a Workshop Leader,Planning and running successful workshops,192,3.3,41,https://www.udemy.com/course/successful-workshops/
4253,Selling On Amazon with FBA|90% Automated eCommerce Business!,Learn How to Start Your Own 90% Automated Online Amazon FBA Business While Working Full-time with Step-By-Step Videos.,680,4.2,41,https://www.udemy.com/course/how-to-start-a-90-automated-online-ecommerce-business/
4254,How I built my success as a video producer & how you can too,Learn the secrets to your success in the film & video production industry. Proven strategy.,1047,4.7,41,https://www.udemy.com/course/how-i-make-300000-as-a-video-producer-how-you-can-too/
4255,Easy Strategies For Finding And Flipping Items Online,Learn these easy methods I used as a beginner that anyone is capable of doing,2803,4.3,41,https://www.udemy.com/course/strategies-for-becoming-a-seller-on-ebay-and-amazon/
4256,How To Write A Great Project Plan,Lessons learned from a seasoned Project Management Professional,240,4.1,41,https://www.udemy.com/course/how-to-write-a-great-project-plan/
4257,Online Training : How to become Online Trainer,Learn how to conduct Live Instructor led online classes and creating online courses for e-learning patforms,2287,3.2,41,https://www.udemy.com/course/becoming-an-online-trainer/
4258,Masterclass in AS9100 D Aerospace Quality management System,Masterclass in understanding AS9100 Rev D Aerospace Quality management System,102,3.4,41,https://www.udemy.com/course/masterclass-in-as9100-d-aerospace-quality-management-system/
4259,How to prepare for starting a Business?,Learn the simple things that you must do BEFORE you start a Business!,2327,4.6,41,https://www.udemy.com/course/how-to-prepare-for-starting-a-business/
4260,Amazon FBA Product Research Masterclass,Find Amazing Amazon FBA Private Label Products Using The Latest & Most Successful Methods,3253,3.7,41,https://www.udemy.com/course/amazon-fba-product-research-masterclass/
4261,Differentiate or Die,"In business and sales, standing out is do or die. This course is your complete how to for differentiation success.",426,4.4,41,https://www.udemy.com/course/differentiate-or-die-sales-success-webinar-series/
4262,Professional Email Writing - A NEW ACTIVITY-BASED TRAINING,"EXERCISES in Writing Clear, Respectful Messages that Get Things Done at Work",77,4.5,41,https://www.udemy.com/course/professional-email-writing-x/
4263,The Single Most Profitable Business - Real Estate Investing!,This course will take you step-by-step to the most lucrative business of them all - Real Estate Investing,5108,3.0,41,https://www.udemy.com/course/the-single-most-profitable-business-real-estate-investing/
4264,Introduction to Vertical Mud Crab Farming,What you need to know before investing in a vertical mud crab farming business,144,4.2,41,https://www.udemy.com/course/introduction-to-vertical-mud-crab-farming/
4265,Introduction to Vertical Mud Crab Farming,What you need to know before investing in a vertical mud crab farming business,144,4.2,41,https://www.udemy.com/course/introduction-to-vertical-mud-crab-farming/
4266,The Single Most Profitable Business - Real Estate Investing!,This course will take you step-by-step to the most lucrative business of them all - Real Estate Investing,5108,3.0,41,https://www.udemy.com/course/the-single-most-profitable-business-real-estate-investing/
4267,Getting Started On Youtube - How To Start A Youtube Channel,Everything You Need To Know To Turn Your Channel Idea Into A Fully Functional YouTube Channel,2140,3.9,41,https://www.udemy.com/course/getting-started-on-youtube/
4268,How to Make Transcription Easier for You,Especially Beginners and English Non-native Speakers,1499,3.9,41,https://www.udemy.com/course/how-to-make-transcription-easier-for-you/
4269,ePLAN Electric P8 - Custom Symbols / Tips And Tricks,"Symbol libraries management, custom symbols, layer management, funtions to help you work more efficiently in EPLAN etc.",140,4.4,41,https://www.udemy.com/course/eplan-electric-p8-intermediate/
4270,Self-Publishing Amazon Kindle Expert - Eight Courses in One,"For nonfiction authors - Discover the secrets of a best-selling author - Book ideas, writing, formatting and marketing",4422,4.0,41,https://www.udemy.com/course/self-publishing-amazon-kindle-eight/
4271,"Predictive Modeling, Regression and Statistics using Minitab",Enhance the skills of predictive modeling across a number of business sectors and domains using Minitab,7328,2.0,41,https://www.udemy.com/course/minitab-minitab-applications-to-predictive-modeling/
4272,Udemy Affiliate & Social Media marketing course Unofficial,Complete guide to becoming a Udemy Affiliate and how to master marketing on Social Media course Unofficial,2154,4.0,41,https://www.udemy.com/course/udemyaffiliate/
4273,Affiliate Marketing Home Business: Clickbank & Earn Online,"Passive Income Home Business: Traffic Generation & PPC CPA, Affiliate Marketing SEO, Affiliate Marketing & Clickbank",4112,3.4,41,https://www.udemy.com/course/affiliate-marketing-home-business-clickbank-earn-online/
4274,Ecommerce Marketing Strategy: Repeat Sales Email Sequence,Steal the actual email sales funnel that more than doubled sales & conversions for an established ecommerce business,1559,4.2,41,https://www.udemy.com/course/ecommerce-marketing-strategy-repeat-sales-email-sequence/
4275,Practical Project Management for Machine Learning Projects,Specific Challenges and Best Practices for Managing Machine Learning Projects,108,3.8,41,https://www.udemy.com/course/practical-project-management-for-machine-learning-projects/
4276,"ERP System for free: Dolibarr ERP, Basic Business Management","Get started with Dolibarr ERP, the free software package with different features for ERP and CRM.",148,4.4,41,https://www.udemy.com/course/dolierp1/
4277,Options 80% Plus Win Rate - Broken Wing Butterfly Strategy,Easy to Manage - Reliable Income Strategy,278,4.3,41,https://www.udemy.com/course/high-probability-butterfly-spreads/
4278,The 10 Things I Wish I Knew Before I Started Freelancing,What nobody else has told you about freelancing and/or the freelance career path,4679,4.6,41,https://www.udemy.com/course/the-10-things-i-wish-i-knew-before-i-started-freelancing/
4279,Amazon FBA-The Complete Amazon FBA Bootcamp 2021 Edition,Amazon FBA - Learn Step By Step How To Source Private Label Products And Start Selling Profitably On Amazon,2312,3.8,41,https://www.udemy.com/course/the-ultimate-amazon-fba-blueprint/
4280,Process Costing System-Cost Accounting-Managerial Accounting,Process costing system-managerial accounting or cost accounting including equivalent unit calculation & journal entries,14340,4.5,41,https://www.udemy.com/course/process-costing-system-cost-accounting-managerial-accounting/
4281,Pay Attention! How to Create Applause-worthy Presentations,"A powerful, simple method that helps you get what you want and gives your audience what it needs.",2851,4.7,41,https://www.udemy.com/course/pay-attention/
4282,* An Integrated Approach to the Fundamentals of Accounting,A comprehensive course for those that want to learn Bookkeeping and Accounting,271,3.6,41,https://www.udemy.com/course/an-integrated-approach-to-the-fundamentals-of-accounting/
4283,Promote Affiliate Offer using Youtube - Amazon Aliexpress,Rank your video once for your Affiliate offer and get paid passive income for a very long time. Learn it all here,2400,3.8,41,https://www.udemy.com/course/promote-affiliate-offer-using-youtube-amazon-aliexpress/
4284,Create and Sell Shirts With No Design Skills Using Canva,Start a profitable Apparel Print on Demand Business on Merch by Amazon and other POD websites With Just a Computer,525,4.5,41,https://www.udemy.com/course/create-and-sell-shirts-with-no-design-skills-using-canva/
4285,The steam cracking process - Petrochemicals / Oil and gas,Discover the steam cracking process used to make the major building blocks for a variety of petrochemicals - oil and gas,167,4.2,41,https://www.udemy.com/course/the-steam-cracking-process-petrochemicals-oil-and-gas-o/
