"index","Title","Summary","Enrollment","Stars","Rating","Link"
2993,The Freelancer Financial Freakout: Avoid it and build wealth,"6 simply explained actions to help freelancers stop stressing over paying bills.",709,4.0,1,https://www.udemy.com/course/freelancer-financial-freakout/
2994,Accounting Crash Course,Basic Accounting Principles - learn accounting the easy way,8,4.0,1,https://www.udemy.com/course/accounting-dont-learn-accounting-understand-it/
2995,Strengthening Vendor Relationships through Accounts Payable,This course explains the detailed steps that can be taken by Accounts Payable to strengthen vendor relationships.,4,2.0,1,https://www.udemy.com/course/strengthening-vendor-relationships-through-accounts-payable/
2996,Statistics for Financial Analysis,New Course on Statistics for Finance Executives & Students,3,5.0,1,https://www.udemy.com/course/statistics-for-financial-analysis/
2997,Accounting Basics (For Grades 10-12th of GCE & BJC Syllabus),A Course as per Basic Education Republic of South Africa in compliance with General Certificate of Education & BJC.,367,3.0,1,https://www.udemy.com/course/grade-r-12-accounting-basics/
3000,blender 2.8: create sci-fi abstract scene,learn how to procedurally generate geometry and create an awesome sci-fi scene using blender eevee,22,4.0,1,https://www.udemy.com/course/blender-28-create-sci-fi-abstract-scene/
3001,CFA Level 2 - Portfolio Management (2020 - 2021),Master the Portfolio Management topic for the CFA Level 2 exams in 2020 and 2021,25,5.0,1,https://www.udemy.com/course/cfa-level-2-portfolio-management/
3002,Investing in real estate- step-by-step plan,Straight to the points and covering the concepts,113,5.0,1,https://www.udemy.com/course/investing-in-real-estate-step-by-step-plan/
3003,Reading Financial Statements for Beginners,With an Investor's Focus,8,3.0,1,https://www.udemy.com/course/reading-financial-statements-for-beginners/
3004,Technical Analysis for Everyone - Learning with Charts,The Simplest Technical Analysis Tutorial in Forex and Stock Trading,6,5.0,1,https://www.udemy.com/course/technical-analysis-for-everyone/
3005,New2Trading - Foreign Exchange (FX),Everything you need to know to trade Forex profitably from anywhere,14,3.5,1,https://www.udemy.com/course/new2trading-foreign-exchange-fx/
3006,Standards of Auditing in india (SA),Auditing standards followed and practiced in india,6,5.0,1,https://www.udemy.com/course/standards-of-auditing-in-india-sa/
3007,Capital Budgeting - Investment Appraisal,Learn the decision making techniques in Capital Budgeting (Investment Projects) From Basics to Advanced,16,5.0,1,https://www.udemy.com/course/capital-budgeting-investment-appraisal/
3008,Altcoins - Investing In Altcoins & ICOs!,"How to invest in the best Altcoins and ICOs, analyzing the market and gaining returns!",454,3.5,1,https://www.udemy.com/course/altcoins-investing-in-altcoins-icos/
3009,The Mom's Guide to Budgeting,#strongwomensave,2,5.0,1,https://www.udemy.com/course/the-moms-guide-to-budgeting/
3010,How to be an Intelligent Investor,Build Wealth Over Time No Matter What,13,4.0,1,https://www.udemy.com/course/how-to-be-an-intelligent-investor/
3011,Reading Financial Statements for Beginners,With an Investor's Focus,8,3.0,1,https://www.udemy.com/course/reading-financial-statements-for-beginners/
3012,"Best Trading Course for Bitcoin, Altcoins, Stocks and Forex","Day Trading, Swing Trading with simple and powerful strategies.",8,1.0,1,https://www.udemy.com/course/best_trading_course/
3013,Statistics for Financial Analysis,New Course on Statistics for Finance Executives & Students,3,5.0,1,https://www.udemy.com/course/statistics-for-financial-analysis/
3014,blender 2.8: create sci-fi abstract scene,learn how to procedurally generate geometry and create an awesome sci-fi scene using blender eevee,22,4.0,1,https://www.udemy.com/course/blender-28-create-sci-fi-abstract-scene/
3015,Standards of Auditing in india (SA),Auditing standards followed and practiced in india,6,5.0,1,https://www.udemy.com/course/standards-of-auditing-in-india-sa/
3016,Master your finances will save your financial life,How to change financial habits and become a master in finance,834,3.5,1,https://www.udemy.com/course/a-premium-master-class-in-persoanl-finance/
3017,IFRS 15 - Revenue from Contracts with Customers,A complete guide on IFRS 15 (Revenue from Contracts with Customers) with solved questions and case studies,10,5.0,1,https://www.udemy.com/course/ifrs-15-revenue-from-contracts-with-customers-f/
3018,Cryptocurrency Course for Beginners,"Bitcoin, Blockchain, Ethereum, Web 3.0, Cardano, NEO, IOTA, Crypto Trading & Exchanges, ICO, IEO, STO, and Tokenization",6,5.0,1,https://www.udemy.com/course/cryptocurrency-course-for-beginners/
3019,CIA PART 3 BUSINESS KNOWLEDGE FOR INTERNAL AUDITING 1000+MCQ,Master your exam skills with the most latest questions data bank (Sept 2020) for CIA Exams available on the internet.,16,5.0,1,https://www.udemy.com/course/camscoachciapart3/
3020,Financial Mathematics: Simple&Compound Interest Calculations,Learn Financial Mathematics Theory relating to Time Value of Money principles: Simple and Compound Interest Calculations,4,4.0,1,https://www.udemy.com/course/financial-mathematics-simplecompound-interest-calculations/
3021,Trend Continuation Trading: 26 Powerful Candlestick Patterns,Learn and Earn Candlestick Patterns And Psychology With Emotion Controlling.,9,5.0,1,https://www.udemy.com/course/trend-continuation-candlestick-patterns-samarth-kolhe/
3022,Stock Trading + Advanced Technical Analysis + Strategies,"Learn how to trade in the financial markets Stock Markets , Cryptocurrency , Forex",5,5.0,1,https://www.udemy.com/course/stock-trading-advanced-technical-analysis-strategies/
3023,Futures & Options For Monthly Returns,Learn to earn monthly returns from your investments in Futures and options.,15,1.0,1,https://www.udemy.com/course/futures-options-for-monthly-returns/
3024,Startup Investor Relations A-Z: Winning Strategies/Templates,Quick Start Guide On Raising Capital In The Early Stage Of Your Business,14,3.0,1,https://www.udemy.com/course/startup_investor_relations_a-z/
3025,Free Ways to Create Passive Income Online,"Earning Passive Income While You Sleep, Free Ways to Create Passive Income Online",20,0.5,1,https://www.udemy.com/course/how-to-make-passive-income-online/
3026,Invest Like The Gurus - A Step-by-Step Guide,"A Proven System Used by Investment Legends such as Warren Buffett, Benjamin Graham, Philip Fisher, Joel Greenblatt,etc.",15,3.0,1,https://www.udemy.com/course/invest-like-the-gurus-a-step-by-step-guide/
3027,Financial Advisor Training: Practice Management Pro (Part 1),Gain Control of Your Financial Planning Business to Ensure Critical Pieces Are In Order Every Step Of The Sales Process.,17,5.0,1,https://www.udemy.com/course/build-your-ark-practice-management-for-advisors-part-one/
3028,The Holy Grail of stock exchange and life: A Practical Guide,"FIRST OF ALL, REMEMBER ONCE AND FOR ALL. The stock markets are 100% EFFECTIVE!",3,1.0,1,https://www.udemy.com/course/the-holy-grail-of-stock-exchange-and-life-a-practical-guide/
3029,QuickStart! - QuickBooks 2013,This course covers new features of QuickBooks 2013 and the need to know skills for your business financial information.,14,4.0,1,https://www.udemy.com/course/quickstart-quickbooks-2013-vtc/
3030,School of Raising Capital: Agile Financial Modeling,Learn from the INVESTyR DealTeam about Agile Financial Modeling and realize that done is better than perfect.,14,2.0,1,https://www.udemy.com/course/agilefinancialmodeling/
3033,Analysis and Interpretation of Financial Statements,Learn how to use Ratios to analyse financial statements,9,4.0,1,https://www.udemy.com/course/analysis-and-interpretation-of-financial-statements/
3034,OPTION PRO// BASIC-ADVANCED STRATEGIES,"OPTIONS TRADING; STRATEGIES, EXECUTION, VARIABLES, STOCK REPLACEMENT, SPOT OPTION ACTIVITY.",13,3.5,1,https://www.udemy.com/course/option-pro-basic-advanced-strategies/
3035,Learn to Trade Digital Assets Successfully,A step-by-step guide to technical and fundamental analysis for trading successfully,14,5.0,1,https://www.udemy.com/course/how-to-trade-bitcoin-successfully/
3036,Banking Center and Reconciliation in QBO,The Banking feed allows you to pull in your transactions and classify them automatically. Learn how to use it properly.,6,4.0,1,https://www.udemy.com/course/qbobankfeedreconciling/
3037,Not for Profit QuickBooks Desktop vs QuickBooks Online,Learn Not for Profit accounting using QuickBooks Online & QuickBooks Desktop from a practicing CPA,5201,5.0,1,https://www.udemy.com/course/not-for-profit-quickbooks-desktop-vs-quickbooks-online/
3038,Analyzing Data with QuickBooks Online and Microsoft Excel,Understanding Your Business using Microsoft Excel,25,5.0,1,https://www.udemy.com/course/excelanalysis/
3039,Practical Technical Analysis,The Complete Tool Kit for Investing/Trading.,2,1.0,1,https://www.udemy.com/course/technical-analysis-india/
3040,Learn Fundamentals of Stock Investing in 1 Hour,Learn how to find companies with durable competitive advantage at undervalued price,5,4.0,1,https://www.udemy.com/course/learn-fundamentals-of-stock-investing-in-1-hour/
3041,CMA Management Tools-Investment & Risk management concepts,Part 2 Exam Sec E & D-Investment Decisions using Capital Budgeting analysis & Risk management-What managers need to know,11,4.0,1,https://www.udemy.com/course/principles-of-managerial-accounting-201-section-1/
3042,Investment Management Course,Investment Management Lessons,4,1.5,1,https://www.udemy.com/course/investment-management-course/
3043,The Accountant's Guide to Climate Change,How you can help the organisations your support with the impacts and opportunities of climate change,7,5.0,1,https://www.udemy.com/course/the-accountants-guide-to-climate-change/
3044,Breaking Free from Debt for Good,"Learn How to Tackle Different Types of Debts like Student Loans, Credit Cards, and Mortgages",3,5.0,1,https://www.udemy.com/course/freedomsteps/
3045,The Complete Guide to Corporate Reporting,Part I,10,3.0,1,https://www.udemy.com/course/the-complete-guide-to-corporate-reporting/
3046,Accounting Closing Process–Presentations Only - Bookkeeping,"Closing accounting bookkeeping closing process in three formats, a one step, a three step, and a four step method",377,2.0,1,https://www.udemy.com/course/accounting-closing-processpresentations-only-bookkeeping/
3047,Investment Strategies for the modern family,Start creating wealth today,5,4.5,1,https://www.udemy.com/course/investment-strategies-for-the-modern-family/
3048,Fundamentals of Management Accounting - Module 2,Standard Costing and Variance Analysis,0,4.5,1,https://www.udemy.com/course/fundamentals-of-management-accounting-module-2/
3049,Mastering Day Trading For Stock Market Beginners,"Learn To Day Trade and Swing Trade The Stock Market: Technical Analysis, Stocks, Candlesticks, etc.",15,4.0,1,https://www.udemy.com/course/mastertrading/
3050,Accounting: Markup on Cost & Gross Profit Margin Calculation,Learn the Accounting and Finance theory and calculations relating to Mark-up on Cost and Gross Profit Margin,7,3.5,1,https://www.udemy.com/course/accounting-markup-on-cost-gross-profit-margin-calculation/
3051,Professional Forex Technical Analysis for Beginners,"Investment, Forex, Forex trading, Forex analysis, Forex market, Understanding Economy, Market Place, Risk Management",337,3.5,1,https://www.udemy.com/course/understanding-forex-from-beginner-to-professional/
3052,Series 7 tests by topic + Full Exam,You can view this practice exams as a realistic alternative to paying for hours of tutoring and study at your own phase!,0,5.0,1,https://www.udemy.com/course/series-7-tests/
3053,CBBF (BTA - CERTIFIED BLOCKCHAIN BUSINESS FOUNDATION) EXAM,PREPARE FOR CBBF EXAM AND PASS WITH CONFIDENCE,25,3.0,1,https://www.udemy.com/course/blockchainfoundation/
3054,Xero - Get Me Started,Xero - Get Me Started,3,3.0,1,https://www.udemy.com/course/xero-get-me-started/
3055,"6. Annuities Due and Deferred",Learn how annuities are affected when the payment is made at the beginning of each period.,181,5.0,1,https://www.udemy.com/course/annuities-due-and-deferred/
3056,Bitcoin Profit Basics,Become A Bitcoin Buyer In A Day,29,1.0,1,https://www.udemy.com/course/bitcoin-profit-basics-become-a-bitcoin-buyer-in-a-day/
3057,Withholding Tax (TDS) on Payments to Non-resident,How to determine TDS on payments to non-resident and Preparation and filing Form 15CA / 15CB.,11,5.0,1,https://www.udemy.com/course/tds-on-payments-to-non-resident-form15ca-form15b/
3058,Accounitng for Income Taxes under ASPE,Accelerate your financial accounting knowledge of income taxes under Accounting Standards for Private Enterprises,3,5.0,1,https://www.udemy.com/course/accounitng-for-income-taxes-under-aspe/
3059,Business Environment & Concepts (BEC) CPA Practice Test 2020,BEC Mock Exam/Practice Test 2020.More than 600 MCQs will be added shortly.,26,5.0,1,https://www.udemy.com/course/business-environment-concepts-bec-cpa-practice-test-2020/
3060,Data science for algorithmic trading,We will create a algorithmic trading strategy that earns 50% annually.,38,1.0,1,https://www.udemy.com/course/data-science-for-algorithmic-trading-bot-included/
3061,Gukora imenyekanisha rya RRA na RSSB (MUKINYARWANDA),"Ubusobanuro burambuye bwuko wakora imenyekanisha rya rra na rssb mumashusho, amajwi n'inyandiko bigufasha gusobanurwa",2,1.0,1,https://www.udemy.com/course/declaration/
3062,Certified Government Auditing Professional® (CGAP®) exams,Pass the CGAP certification on the first attempt. 157 questions,14,3.5,1,https://www.udemy.com/course/certified-government-auditing-professional-cgap-exams/
3063,Practical study on Shares and Debentures,Detailed study on shares and debentures,1,4.0,1,https://www.udemy.com/course/practical-study-on-shares-and-debentures/
3064,FX101: Forex Trading for Beginner level,Learn to trade the Market with Confidence using my Trading Methodology.,9,4.0,1,https://www.udemy.com/course/fx101-forex-trading-beginner/
3065,Bond investment using futures contract,Invest like a professional trader,2,4.0,1,https://www.udemy.com/course/bond-investment-using-futures-contract/
3066,Applying the AICPA Code of Professional Conduct,This course summarizes the nearly two-hundred pages of the AICPA code.,8,4.5,1,https://www.udemy.com/course/applying-the-aicpa-code-of-professional-conduct/
3067,Teach Me Everything about Xero,Australian Xero,4,5.0,1,https://www.udemy.com/course/teach-me-everything-about-xero/
3068,Learn numbers and associate with others,Learn how numbers deviate and what they mean in odd and even numbers,15,5.0,1,https://www.udemy.com/course/numbers1/
3069,Retirement Planning & Employee Benefit (RPEB) Test,Module II - Financial Planning - Certified Financial Planner^CM- Practice Paper,9,3.5,1,https://www.udemy.com/course/rpeb-test/
3070,Tax Minimization Strategies When Computing Corporate Taxable,This course covers the computation of corporate taxable income.,2,5.0,1,https://www.udemy.com/course/tax-minimization-strategies-when-computing-corporate-taxable/
3071,JAIIB: Legal & Regulatory aspects of Banking (Part 1),Self paced learning course to strengthen your preparation for JAIIB Examinations,20,1.5,1,https://www.udemy.com/course/jaiib-legal-regulatory-aspects-of-banking-part-1/
3072,Stock Market Investment : Analysing Software Companies,How to analyse and invest into software companies.,249,4.5,1,https://www.udemy.com/course/stock-market-investment-analysing-software-companies/
3073,What's Blockchain? Why Blockchain? Business Applications,Blockchain Technology Will Transform How Businesses Operate. Be a Part of the Blockchain Journey!,6,2.0,1,https://www.udemy.com/course/blockchain-for-business-and-invenstments/
3074,Blender Animation via scripting :Programming language no bar,Give wings to your imagination(Blender) & propellant to your flight(Scripting),11,5.0,1,https://www.udemy.com/course/blender-animation-via-scripting-programming-language-no-bar/
3075,Accounting Guidance,Learn Basic Accounting for Small Business and Ecommerce,6,3.5,1,https://www.udemy.com/course/accounting-guidance/
3076,Embracing Financial Freedom,Get started on your journey to financial freedom!,5,4.5,1,https://www.udemy.com/course/embracing-financial-freedom/
3077,Forex Foundation Course,Our Forex Foundation course is designed to help anyone that wants to learn how to trade the Forex markets.,182,1.0,1,https://www.udemy.com/course/forex-foundation/
3078,Complete Stock Analysis Guide to Maximize Every Opportunity,Develop a Skill-Set of How to Analyse and Pick Stocks to Help You Maximize Each Trading Opportunity,8,3.0,1,https://www.udemy.com/course/stock-analysis-strategy-to-make-50-to-100-per-trade/
3079,Understanding Blockchain - Build Blockchain from Scratch,These tutorials will help you build a decentralised Blockchain Application. Through this you would learn Solidity & Beco,13,3.5,1,https://www.udemy.com/course/undersatnading-blockchain/
3080,Inventory Cost Accounting and its impact on Revenue,Every Sale traceability to Product Lot and Purchase Order,12,3.0,1,https://www.udemy.com/course/inventory-cost-accounting-and-its-impact-on-revenue/
3081,Blockchain and Cryptocurrencies for Beginners,Learn to create real world blockchain and crypto currency solutions,525,3.0,1,https://www.udemy.com/course/blockchain-and-cryptocurrencies-for-beginners/
3082,Mastering Your Money 101,Understanding and setting a financial foundation,2,5.0,1,https://www.udemy.com/course/mastering-your-money-101/
3083,How to Create a Balance Sheet in 30 Minutes,Understanding a basic balance sheet,1,5.0,1,https://www.udemy.com/course/balance-sheet-basics/
3084,Introduction to Manufacturing Accounting - Standard Costing.,Standard Costing in a ´Widget´ Environment.,3,4.0,1,https://www.udemy.com/course/introduction-to-manufacturing-accounting-standard-costing/
3085,Small Business Finance: 10 Steps to Optimize Your Cash Flow,"Learn about Cash Flow Engineering, Cash Flow Forecasting, Bank Account Strategies, and so much more!",7,4.5,1,https://www.udemy.com/course/small-business-finance-10-steps-to-optimize-your-cash-flow/
3086,Engineering Your Tax-Free Retirement,Strategize and implement a tax-free retirement plan.,15,5.0,1,https://www.udemy.com/course/engineering-your-tax-free-retirement/
3087,Trading with Classic Candlestick and Chart Patterns,Learn the basics of Technical Analysis Trading with Price Action and Classical Patterns,8,4.5,1,https://www.udemy.com/course/classicalchartpatterntrading/
3088,Gukora imenyekanisha rya RRA na RSSB (MUKINYARWANDA),"Ubusobanuro burambuye bwuko wakora imenyekanisha rya rra na rssb mumashusho, amajwi n'inyandiko bigufasha gusobanurwa",2,1.0,1,https://www.udemy.com/course/declaration/
3089,Certified Government Auditing Professional® (CGAP®) exams,Pass the CGAP certification on the first attempt. 157 questions,14,3.5,1,https://www.udemy.com/course/certified-government-auditing-professional-cgap-exams/
3090,Python For Accountants | AccountingPy | Accounting,"""I wish I waited longer to learn python"" -Said No Accountant Ever",8,4.5,1,https://www.udemy.com/course/accountingpy/
3091,Principles of Corporate Finance,Simplified concepts in Corporate Finance.,5,1.0,1,https://www.udemy.com/course/principles-of-corporate-finance/
3092,Budgeting and Planning to Save,Learn Budgeting,1,5.0,1,https://www.udemy.com/course/budgeting-and-planning-to-save/
3093,Tax Saver Series (Standard Vs. Itemized) Deductions - 2019,Wanted to Save more on PERSONAL TAXES from 2019 onwards under New Tax Reform? Get TaxStrategy for fraction of the cost.,12,5.0,1,https://www.udemy.com/course/tax-saver-series-standard-vs-itemized-deductions-2019/
3094,"Crash course in Blockchain, Cryptocurrency, Bitcoin etc","Learn the key elements of blockchain, Cryptocurrency, Bitcoin in this video course.",3,4.0,1,https://www.udemy.com/course/crash-course-in-blockchain-cryptocurrency-bitcoin-etc/
3095,"Accounting basics, the ultimate course",how to create the three main financial statements easily,4,4.0,1,https://www.udemy.com/course/accounting-basics-the-ultimate-course/
3097,CFO Credibility: Driving Growth Predictably,This course looks at the elements of credibility and strategies to enhance the credibility of the CFO.,12,2.5,1,https://www.udemy.com/course/cfo-credibility/
3098,Health Plan Finance and Risk Management - Practice Test,​Health Plan Finance and Risk Management practice test helps to understand how they price their health and other topics,5,5.0,1,https://www.udemy.com/course/health-plan-finance-and-risk-management-practice-test/
3099,Coaching Course:Investment Analysis for Your Clients,Train Financial Advisers How to do Investment Analysis for clients,1,5.0,1,https://www.udemy.com/course/coaching-courseinvestment-analysis-for-your-clientsjoanne/
3100,Reconciling Purchase Order Goods Receipts Not Yet Invoiced,This course is for people who work with Purchase Orders when ordering product or services.,1,5.0,1,https://www.udemy.com/course/reconciling-purchase-order-goods-receipts-not-yet-invoiced/
3101,An Intro to the Study of Economics and Personal Finance,Key Concepts,3,2.5,1,https://www.udemy.com/course/an-intro-to-the-study-of-economics-and-personal-finance/
3102,Accounts Receivable & Allowance Method-Presentations only,"Accounts receivable Bookkeeping valuation, allowance method, direct write off method, valuation of notes receivable",489,3.5,1,https://www.udemy.com/course/accounts-receivable-allowance-method-presentations-only/
3103,Automated Financial Reporting In Excel: Integration,This course expands the topic of auto-update narratives in financial reports to integration of Excel with Microsoft Word,37,1.0,1,https://www.udemy.com/course/automated-financial-reporting-in-excel-integration/
3104,Learn Financial Modeling from Scratch - Part 3,Confidently & quickly create your own financial models. Quickly check even complicated models prepared by others!,13,5.0,1,https://www.udemy.com/course/learn-financial-modeling-part-3/
3105,Trading Options Basics,"23-Year Options Trading Veteran “Spills-The-Beans” On What It Takes To Start Become A Winning Trader",17,3.0,1,https://www.udemy.com/course/trading-options-basics/
3106,Tax Saver Series (Standard Vs. Itemized) Deductions - 2019,Wanted to Save more on PERSONAL TAXES from 2019 onwards under New Tax Reform? Get TaxStrategy for fraction of the cost.,12,5.0,1,https://www.udemy.com/course/tax-saver-series-standard-vs-itemized-deductions-2019/
3107,Health Plan Finance and Risk Management - Practice Test,​Health Plan Finance and Risk Management practice test helps to understand how they price their health and other topics,5,5.0,1,https://www.udemy.com/course/health-plan-finance-and-risk-management-practice-test/
3108,Bitcoin for beginners. Where to buy and sell Bitcoin.,How To Trade Bitcoin Cryptocurrency. Learn Everything You Need to Know About buying and selling Cryptocurrencies,2,1.0,1,https://www.udemy.com/course/bitcoin-for-beginners-where-to-buy-and-sell-bitcoin/
3109,SAP S/4HANA for Financial Accounting Practice C_TS4FI_1709,C_TS4FI_1709 SAP Certified Application Associate - SAP S/4HANA for Financial Accounting Associates Certification,535,1.0,1,https://www.udemy.com/course/sap-s4hana-c_ts4fi_1709-certification-practisemockup-tests/
3110,Principles of Corporate Finance,Simplified concepts in Corporate Finance.,5,1.0,1,https://www.udemy.com/course/principles-of-corporate-finance/
3111,Budgeting and Planning to Save,Learn Budgeting,1,5.0,1,https://www.udemy.com/course/budgeting-and-planning-to-save/
3112,Introduction to Stock Options for Successful Stock Trading,Master Stock Options,11,4.0,1,https://www.udemy.com/course/introduction-to-options/
3113,DIY Ethical-Sustainable Investing Pays Tutorial,Easily learn in 1-hour how to create a stock portfolio reflecting your values!,3,5.0,1,https://www.udemy.com/course/diy-ethical-sustainable-investing-pays-tutorial/
3114,"Series 7, General Securities Rep - Practice Exam Bundle","FINRA Series 7, General Securities Representative, Practice Test Bundle (version 2020+)",12,5.0,1,https://www.udemy.com/course/series-7-general-securities-representative-practice-test-exam-bundle/
3115,"Going From Bankruptcy To 800 Credit Score, It Can Be Done","Manage personal information, avoid phishing attempts, commit to a budget, watch credit reports and manage credit usage",5,3.5,1,https://www.udemy.com/course/bankruptcy-to-800-credit-score/
3116,Options Trading - A how to guide to avoid going full-retard!,Look before you YOLO and increase your probability of Gains (tendies),5,2.5,1,https://www.udemy.com/course/options-trading-avoid-full-retard-gain-tendies/
3117,Financial Analysis: Financial Statements & Accounting Ratios,"Financial Statement Analysis - Shareholder Returns, Profitibility & Risk. No Accounting or Finance knowledge required!",4097,4.8,4,https://www.udemy.com/course/financialanalysis-financialstatements-ratios/
3118,FINANCIAL MANAGEMENT [F9] ACCA,Financial Management,14,5.0,1,https://www.udemy.com/course/working-capital-management-acca-financial-management-f9/
3119,Top 10 Items to Have in a Economic Recession,Must Have Items During an Economic Meltdown,660,4.0,1,https://www.udemy.com/course/top-10-items-to-have-in-a-economic-depression/
3120,Interview Skills for Accountants,Helping accountants and other professionals prepare for interview by structuring it like a finance project,2,3.0,1,https://www.udemy.com/course/interview-skills-for-accountants/
3121,Value Added Tax (U.A.E),Basic,4,5.0,1,https://www.udemy.com/course/value-added-tax-uae/
3122,Master Trading Psychology,Improve your trading profits by understanding of your psychology and attaining trading discipline,6,4.0,1,https://www.udemy.com/course/master-trading-psychology/
3123,Options Trading - A how to guide to avoid going full-retard!,Look before you YOLO and increase your probability of Gains (tendies),5,2.5,1,https://www.udemy.com/course/options-trading-avoid-full-retard-gain-tendies/
3124,SAP S/4HANA for Financial Accounting Practice C_TS4FI_1709,C_TS4FI_1709 SAP Certified Application Associate - SAP S/4HANA for Financial Accounting Associates Certification,535,1.0,1,https://www.udemy.com/course/sap-s4hana-c_ts4fi_1709-certification-practisemockup-tests/
3125,FINANCIAL MANAGEMENT [F9] ACCA,Financial Management,14,5.0,1,https://www.udemy.com/course/working-capital-management-acca-financial-management-f9/
3126,"Series 7, General Securities Rep - Practice Exam Bundle","FINRA Series 7, General Securities Representative, Practice Test Bundle (version 2020+)",12,5.0,1,https://www.udemy.com/course/series-7-general-securities-representative-practice-test-exam-bundle/
3127,Top 10 Items to Have in a Economic Recession,Must Have Items During an Economic Meltdown,660,4.0,1,https://www.udemy.com/course/top-10-items-to-have-in-a-economic-depression/
3128,Complete Course on Fire Insurance Claim | Accountancy,Fire Insurance Claim in Financial Accountancy,139,3.0,1,https://www.udemy.com/course/fire-insurance-complete-course/
3129,Financial Analysis: Financial Statements & Accounting Ratios,"Financial Statement Analysis - Shareholder Returns, Profitibility & Risk. No Accounting or Finance knowledge required!",4097,4.8,4,https://www.udemy.com/course/financialanalysis-financialstatements-ratios/
3130,Transforming the Public Sector,Public Sector process improvements,5,5.0,1,https://www.udemy.com/course/transforming-the-public-sector/
3131,Time Value of Money with Excel,A Practitioner's Approach,3,5.0,1,https://www.udemy.com/course/time-value-of-money-with-excel/
3132,Level 4 - Japanese Candlesticks Trading Mastery Program,"Learn to Trade Stocks, Forex & Commodities Using Candlesticks & Technical Analysis to Become a Professional Trader",15,5.0,2,https://www.udemy.com/course/level-4-japanese-candlesticks-trading-mastery-program/
3133,Live FX Trading on Real Account With Gravity,Trading Real Funds With the COG Channel Strategy,13,5.0,1,https://www.udemy.com/course/live-fx-trading-on-real-account-with-gravity/
3134,College Visits on a Budget,How To Get Free College Visits or Take Campus Tours Without Breaking the Bank,7,5.0,1,https://www.udemy.com/course/college-visits-on-a-budget/
3135,CFA Level 1 (2019) Practice Questions,CFA Level 1 (2019) Practice Questions,15,4.5,1,https://www.udemy.com/course/cfa-level-1-2019-practice-questions/
3136,Institutional trading of ADR/GDR/Stock arbitrage /DEPOSITARY,"Analysis of the price discrepancy between DR's and their underlying shares in Python, Jupyter in Emerging markets",8,1.0,1,https://www.udemy.com/course/institutional-gdradrdepositary-receipt-arbitrage-trading/
3137,Transfer Pricing Masterclass (Part 4),"PE's, Compliance and Dispute Resolution",28,4.0,1,https://www.udemy.com/course/transfer-pricing-masterclass-part-4/
3138,+20 Ways Earn Money From Cryptocurrencies -START NOW,Learn Step-By-Step Strategy for Making Money with Cryptocurrencies!,4,4.0,1,https://www.udemy.com/course/18-ways-earn-money-from-cryptocurrencieswithout-experience/
3139,CFA Level 1 (2019) Practice Questions,CFA Level 1 (2019) Practice Questions,15,4.5,1,https://www.udemy.com/course/cfa-level-1-2019-practice-questions/
3140,The Quintessential IB Economics Guide: Microeconomics Part 1,Learn IB econs the right way!,7,3.0,1,https://www.udemy.com/course/the-quintessential-ib-economics-guide-microeconomics/
3141,Cryptocurrency 101: Investing in the Future of the Economy,Your guide to the new market of the 21st century.,2,5.0,1,https://www.udemy.com/course/cryptocurrency-101-investing-in-the-future-of-the-economy/
3142,Quickbooks Online Expert,"Handy Tips, Hints and Tricks that will take your QBO knowledge to the next level",18,2.5,1,https://www.udemy.com/course/quickbooks-expert/
3143,Unfailing Principles Of Wealth,Be Successful Using Spiritual And Natural Laws,14,5.0,1,https://www.udemy.com/course/unfailing-principles-of-wealth/
3144,College Visits on a Budget,How To Get Free College Visits or Take Campus Tours Without Breaking the Bank,7,5.0,1,https://www.udemy.com/course/college-visits-on-a-budget/
3145,Live FX Trading on Real Account With Gravity,Trading Real Funds With the COG Channel Strategy,13,5.0,1,https://www.udemy.com/course/live-fx-trading-on-real-account-with-gravity/
3146,"Making 'No PO, No Pay' Work for Your Organization","This course explains what “No PO, No Pay” means and why companies are moving to this model.",6,3.5,1,https://www.udemy.com/course/no-po-no-pay/
3147,ABA - Certified Regulatory Compliance Manager- Practice Test,American Banker Association - Certified Regulatory Compliance Manager Certification exam Practice Test,6,1.0,1,https://www.udemy.com/course/certified-regulatory-compliance-manager-practice-test/
3148,Financial Triage - Your first step to financial wellness,Biginners best guide to financial management,3,5.0,1,https://www.udemy.com/course/financial-triage-your-first-step-to-financial-wellness/
3149,QuickBooks (Beginners & Advanced): Fast Track Training,A Step By Step Process That Will Show You How To Master QuickBooks Easily - QuickBooks Pro and QuickBooks Online.,5,5.0,1,https://www.udemy.com/course/quickbooks-beginners-advanced-fast-track-training/
3150,Crypto Explained Simply,We update our popular book series for 2019 as a series of video lessons,1,5.0,1,https://www.udemy.com/course/crypto-explained-simply/
3151,Advanced Corporation Finance,A complete guide to achieve 100% in Finance,4,3.0,1,https://www.udemy.com/course/advanced-corporation-finance/
3152,A Complete Guide To Trading The Financial Markets,Learn how to make informed trading decisions using our unique technical analysis method.,4,5.0,1,https://www.udemy.com/course/a-complete-guide-to-trading-the-financial-markets/
3153,"Companies act,2013 with practical examples","The course is created for the students who wish to deepen their knowledge on Companies act ,2013",2,5.0,1,https://www.udemy.com/course/companies-act2013-with-practical-examples/
3154,How I paid down credit card debt in 6 Months,My journey and suggestions of paying off debt,2,3.0,1,https://www.udemy.com/course/how-i-paid-down-credit-card-debt-in-6-months/
