"index","Title","Summary","Enrollment","Stars","Rating","Link"
4205,Learn How to Crochet a Bohemian Poncho for Beginners,This step by step course will teach even the novice crocheter how to make this beautiful poncho.,34,4.9,5,https://www.udemy.com/course/learn-how-to-crochet-a-bohemian-poncho-for-beginners/
4206,How to Build a Website in a week,Create a WordPress website that will increase exposure and increase sales.,146,3.8,5,https://www.udemy.com/course/how-to-create-a-website-with-wordpress2/
4207,Learn Printing in Autocad LT For Mac 2021,A course for interior designers and architects using Autocad For Mac,11,4.9,5,https://www.udemy.com/course/learn-printing-in-autocad-lt-for-mac-2021/
4208,Wondershare Filmora 9 Complete user Guide Beginner to Expert,Learn wondershare filmora 9 from the very basics to expert level. Become a video editor in hours!,13,4.1,5,https://www.udemy.com/course/6-real-life-examples-with-complete-user-guide-for-filmora-9/
4209,iPhone icons in iOS7 - learn flat design,Stay ahead of the game with these principles and make your app icon stand out on the App Store,165,2.2,5,https://www.udemy.com/course/iphone-icon-secrets-flat-design/
4210,Blender 2.79 for Beginners. Basic Modeling: Mischievous Peas,Start modeling Cool stuff on Blender. Lots of Practical info without fluff!,17,4.9,5,https://www.udemy.com/course/blender-3d-basic-for-beginners-modeling-mischievous-peas/
4211,Learn 3Ds Max and Vray by creating projects - Ultimate,Learn how to create 3Ds max models and render with Vray to make realistic images.,1088,4.5,5,https://www.udemy.com/course/learn-3ds-max-and-vray-by-creating-projects-ultimate/
4212,How to design retro and flat design badges in Illustrator,Design stunning retro and flat design badges in Adobe Illustrator CC,59,4.7,5,https://www.udemy.com/course/badge-design-in-adobe-illustrator-tutorial-graphic-design/
4213,Drafting Basics 1,How to Draft a Basic Bodice Block (Sloper),25,4.1,5,https://www.udemy.com/course/themeasuringtape-drafting-basics-1/
4214,"Hands-on Design Infographic Resume,Ebook Cover & Google Form","Design a Professional Infographics Resume with photo(CV) , an Eye-catching Kindle Ebook Cover & a Customized Google Form",743,3.9,5,https://www.udemy.com/course/hands-on-design-infographic-resumeebook-cover-google-form/
4215,DIY Lucky Brooch Clover (3D seed bead embroidery),Detailed tutorial DIY 3D seed bead embroidery,19,4.2,5,https://www.udemy.com/course/diy-lucky-brooch-clover-3d-seed-bead-embroidery/
4216,DIY Lucky Brooch Clover (3D seed bead embroidery),Detailed tutorial DIY 3D seed bead embroidery,19,4.2,5,https://www.udemy.com/course/diy-lucky-brooch-clover-3d-seed-bead-embroidery/
4217,SOLIDWORKS: Mikoyan Mig-29,SOLIDWORKS: Learn to master Basic Fighter Jet Design and use it to design your next innovation,18,4.5,5,https://www.udemy.com/course/military_jet_designer_tutorial/
5866,CHARACTER DESIGN FOR ANIMATOR,CHARACTER DESIGN,0,0.0,0,https://www.udemy.com/course/character-design-for-animator/
4218,Sculpt And Paint Your Own 3D Printable Halloween Pumpkin,"Halloween 3D modelling, sculpting in Zbrush, Learn how to make and paint your own models for 3D printing or Rendering",371,4.9,5,https://www.udemy.com/course/sculpt-and-paint-your-own-3d-printable-halloween-pumpkin/
4219,QR Revolution: Creating Designer QR Codes for Profit and Fun,Learn how eye-catching QR Codes that you create can become viral sensations and make you profit at the same time!,21,3.2,5,https://www.udemy.com/course/qrrevolution/
4220,Assembling an Animated Moho Production,"Build a complete Moho animation using rigs, sets, props and audio.",89,4.2,5,https://www.udemy.com/course/assembling-an-animated-moho-production/
4221,Getting the Life of an Instructional Designer,Making a living in an ADDIE kind of world!,37,3.3,5,https://www.udemy.com/course/getting-the-life-of-an-instructional-designer/
4222,Make Videos for Business: Complete How-To Program,This step by step video training supported by detailed instructional guides will take you from planning to publishing.,121,3.6,5,https://www.udemy.com/course/complete-how-to-make-powerful-videos/
4223,Adobe illustrator Full Practical course Video Training,Be a dominator with Adobe Illustrator,33,4.4,5,https://www.udemy.com/course/adobe-illustrator-full-practical-course-video-training/
4224,Merch By Amazon Shape Based T-Shirt Design,"How To Create Great Looking T-Shirt Designs That Sell On Merch By Amazon, Redbubble, TeePublic and Other POD Platforms",237,4.7,5,https://www.udemy.com/course/merch-by-amazon-t-shirt-design/
4225,Photoshop and Cinema 4D - Design 3 Abstract Posters,Be Creative with Colors and Abstract Shapes,948,3.4,5,https://www.udemy.com/course/photoshop-and-cinema-4d-design-3-abstract-posters/
4226,Visual Special Effects,"Create Video Magic for Film, TV, and Online Video",46,3.1,5,https://www.udemy.com/course/visual-special-effects/
4227,advanced Disintegration Effect inside Maya,learn how to create a stunning shatter and Disintegration Effect inside Maya .,96,4.8,5,https://www.udemy.com/course/advanced-disintegration-effect-inside-maya/
4228,Social Media Graphics using PowerPoint Design | Hands On,"Create Clickable, Engaging, & Super Impressive Social Media Graphic Content using PowerPoint Design in double quick time",246,4.3,5,https://www.udemy.com/course/social-media-graphics-using-powerpoint-design/
4229,Davinci Resolve 16 Beginner's Guide To Learn Video Editing,"Learn Davinci Resolve 16. Video Editing, Color Correction and Color Grading",461,4.6,5,https://www.udemy.com/course/davinci-resolve-16-beginners-guide-to-learn-video-editing/
4230,Hand-Drawn Animation with Photoshop's Video Timeline,How to setup and use Photoshop's video timeline for traditional hand-drawn animations.,18,4.0,5,https://www.udemy.com/course/sykosan01/
4231,Rhino 3D Grasshopper Architectural Tower Structure full tuto,how to create a architectural tower with structure,431,5.0,5,https://www.udemy.com/course/rhino-3d-grasshopper-architectural-tower-structure-full-tuto/
4232,Davinci Resolve 16 Beginner's Guide To Learn Video Editing,"Learn Davinci Resolve 16. Video Editing, Color Correction and Color Grading",461,4.6,5,https://www.udemy.com/course/davinci-resolve-16-beginners-guide-to-learn-video-editing/
4233,Advanced Level Fashion Illustration and Design,Advanced Level Fashion Illustration and Design,44,4.8,5,https://www.udemy.com/course/advanced-level-fashion-illustration-and-design/
4234,Creating a Membership Site with WordPress,This course is a step-by-step process for setting up a membership site using WordPress and some free plugins.,148,4.1,5,https://www.udemy.com/course/creating-a-membership-site-with-wordpress/
4235,Vectorising your art and designs using a ProtoSketch on iPad,Overview on Protosketch app on an iPad,22,3.9,5,https://www.udemy.com/course/vectorising-your-art-and-designs-using-a-protosketch-on-ipad/
4236,Rhino 3D Grasshopper Architectural Tower Structure full tuto,how to create a architectural tower with structure,431,5.0,5,https://www.udemy.com/course/rhino-3d-grasshopper-architectural-tower-structure-full-tuto/
4237,After Effects - Create Amazing Lower Thirds,Motion Graphics & Lower Thirds,1102,3.9,5,https://www.udemy.com/course/after-effects-creative-amazing-lower-thirds/
4238,Learn to make stunning animated graphs in After effects,"Learn to make Bar graph,donut diagram,pie diagram & line graph",1634,3.3,5,https://www.udemy.com/course/animate-graphs-in-after-effects/
4239,"CMOS Analog IC Design - MOSFET, DC BIAS and Transconductance",The ABC of circuit design,22,3.2,5,https://www.udemy.com/course/cmos-analog-ic-design-part-1/
4240,Hand-Drawn Animation with Photoshop's Video Timeline,How to setup and use Photoshop's video timeline for traditional hand-drawn animations.,18,4.0,5,https://www.udemy.com/course/sykosan01/
4241,"Fusion 360, Master Sketches, Components & Rendering","Autodesk Fusion 360 Course: we will learn Sketches, Components & Rendering for 3d Printing with a Project",27,4.6,5,https://www.udemy.com/course/alexey-naturyev-fusion360-sketches-components/
4242,The Art of Icon Design: Create Custom Flat Icon Designs,Learn Fundamentals of Icon Design and Adobe Illustrator to Create Cohesive Icon Set,801,4.3,5,https://www.udemy.com/course/the-art-of-icon-design-create-custom-flat-icon-designs/
4243,Developing Star Trek Effects in After Effects,An In-depth course for creating effects you love.,83,3.7,5,https://www.udemy.com/course/developing-star-trek-effects-in-after-effect/
4244,Digital Art For Designers : Create Still Life Illustration,"Create Beautiful Still life digital illustration using adobe illustrator, adobe photoshop and your creativity.",537,4.4,5,https://www.udemy.com/course/digital-art-for-designers-create-still-life-illustration/
4245,Dynamic Simulations with Reaflflow 10 Creating Chocolate,Create amazing Dynamic Fluid Effects in Realflow 10 this course is for all levels,24,3.5,5,https://www.udemy.com/course/dynamic-simulations-with-reaflflow-10-creating-chocolate/
4246,Workflow for digital collage illustration,Learning tips and tricks to make you work faster and more efficiently,28,4.6,5,https://www.udemy.com/course/workflow-for-digital-collage-illustration/
4247,Logo Design Mastery Course,Learn how to design professional logo using CorelDraw,52,3.5,5,https://www.udemy.com/course/logo-design-mastery-course/
4279,Creative Texturing with Adobe Illustrator,Painting with hand-made textures in adobe illustrator,32,3.0,5,https://www.udemy.com/course/creative-texturing-with-adobe-illustrator/
4248,Dynamic Simulations with Reaflflow 10 Creating Chocolate,Create amazing Dynamic Fluid Effects in Realflow 10 this course is for all levels,24,3.5,5,https://www.udemy.com/course/dynamic-simulations-with-reaflflow-10-creating-chocolate/
4249,Digital Art For Designers : Create Still Life Illustration,"Create Beautiful Still life digital illustration using adobe illustrator, adobe photoshop and your creativity.",537,4.4,5,https://www.udemy.com/course/digital-art-for-designers-create-still-life-illustration/
4250,Logo Design Mastery Course,Learn how to design professional logo using CorelDraw,52,3.5,5,https://www.udemy.com/course/logo-design-mastery-course/
4251,Workflow for digital collage illustration,Learning tips and tricks to make you work faster and more efficiently,28,4.6,5,https://www.udemy.com/course/workflow-for-digital-collage-illustration/
4252,"3d People +3ds Max+ Vray + Photoshop","3d People +3ds Max+ Vray + Photoshop + 3d+3d Rendering + V-Ray+3d Lighting+Photorealistic Interior + 3dsmax",51,4.4,5,https://www.udemy.com/course/3d-people-3ds-max-vray-photoshop/
4253,DESIGN OD GEARS & GEAR TRAIN MOTION ANALYSIS,LEARN ALL ABOUT GEAR DESIGN & CREATE GEAR TRAIN,1528,3.9,5,https://www.udemy.com/course/create-gears-from-scratch-and-gear-box-motion-analsys/
4254,Designing Massive Mech in 3D Coat,Learn hard-surface modeling with voxels,73,4.1,5,https://www.udemy.com/course/designing-massive-mech-in-3d-coat/
4255,Google Apps Script Make Images HTML5 Canvas save to Gdrive,Using HTML5 Canvas upload images make customizations and save to your Google Drive.,2951,4.4,5,https://www.udemy.com/course/google-apps-script-images/
4256,How to build a Parallax Website without Coding,Step by steps manual on the parallax design,46,2.7,5,https://www.udemy.com/course/how-to-build-a-parallax-website/
4257,Rhino Grasshopper tutorial creating architectural pavilion,how to create a parametric pavilion,273,4.4,5,https://www.udemy.com/course/rhino-grasshopper-tutorial-creating-architectural-pavilion/
4258,"2D Game Assets Design in Photoshop - The Lazy Way",Game design made simple. Design your Unity3D 2D game assets with Photoshop,54,5.0,5,https://www.udemy.com/course/2d-game-assets-with-photoshop-the-lazy-way/
4259,Ultimate course on Digital Painting,Learn to paint digitally on Procreate / Adobe sketch / Adobe draw / Adobe Fresco,175,3.7,5,https://www.udemy.com/course/ultimate-course-on-digital-painting/
4260,How to Create High Quality 3D Scanned Model,"This course will make help you create professional 3d scanned models for games, movies or other CG Projects.",33,4.1,5,https://www.udemy.com/course/how-to-create-high-quality-3d-scanned-model/
4261,Thermal Comfort,Application in Modern Sustainable Design,23,4.3,5,https://www.udemy.com/course/thermal-comfort/
4262,Mastering Filters in ProShow Gold 9,This opens up a whole new world!,40,4.5,5,https://www.udemy.com/course/mastering-filters-in-proshow-gold-9/
4263,A Creatives Guide to HTML & CSS: Learn by Building Websites,Learn HTML and CSS by Building 3 Websites.,90,4.3,5,https://www.udemy.com/course/a-creatives-guide-to-html-css-mastering-the-fundamentals/
4264,"Become a Web Design Coach, the Next Level of Web Design","Whether you are a new or experienced web designer, becoming a web design coach will help you advance in our field.",25,4.2,5,https://www.udemy.com/course/become-a-web-design-coach-the-next-level-of-web-design/
4265,"3D Jewelry Rendering Using Keyshot",Learn how to make the most of your CAD Files,17,3.6,5,https://www.udemy.com/course/professional-jewellery-rendering-with-keyshot/
4266,Test Of Intelligence for VLSI Beginners,Test basic fundamentals required for beginners in the VLSI design,23,4.1,5,https://www.udemy.com/course/test-of-intelligence-for-vlsi-beginners/
4267,Self Publishing with IngramSpark,An A-Z course on how to self publish your book from file creation to selling into bookstores & online retailers.,21,4.1,5,https://www.udemy.com/course/self-publishing-with-ingramspark/
4268,Adobe After Effects Scripts,How to use and organize After Effects scripts and how to find free hot resources online for additional scripts,10,2.6,5,https://www.udemy.com/course/adobe-after-effects-scripts/
4269,Intro to Substance Painter - Creating Normal Maps,Creating Normal Maps for Hard Surface Objects,36,4.7,5,https://www.udemy.com/course/substance-painter-for-beginners/
4270,Hair and Paint FX with Maya for Beginners,Create nHair and Paint FX hair for animated characters quickly in Maya 2016,1093,5.0,5,https://www.udemy.com/course/nhair-and-paint-fx-bundle-with-maya-2016-for-beginners/
4271,Create a Facial Gui rig using blenshapes in maya,Character Facial rigging in maya,23,3.8,5,https://www.udemy.com/course/create-a-facial-gui-rig-using-blenshapes-in-maya/
4272,Introduction to Solidworks - Best Overview for Beginners,Training Videos & PDF Manuals that will help you be a productive SolidWorks user quickly and effectively,44,3.6,5,https://www.udemy.com/course/solidworks-essentials-training/
4273,Blender 2.8 and Substance painter - 3D modeling game assets,"Model , sculpt and optimize a fantasy bow so it's ready to use in your game and make beautiful render for your portfolio",79,4.9,5,https://www.udemy.com/course/blender-substance-painter-3d-modeling-game-assets/
4274,Using Corel's Paintshop Pro in Graphic Design and Tee Shirts,PSP isn't just for editing photos!,31,3.4,5,https://www.udemy.com/course/using-corels-paintshop-pro-in-graphic-design-and-tee-shirts/
4275,Professional Game Development: 3D Modeling and Unity® C#,​Complete game development course for beginners! Learn to code from A to Z. Make 3D model projects in Blender 2.78c.,66,3.8,5,https://www.udemy.com/course/3dmodellingunityc/
4276,SketchUp 2D to 3D - Spanish Architecture,"How to build a Spanish Style home using a 2D CAD plan, SketchUp and Lumion",21,4.2,5,https://www.udemy.com/course/sketchup-2d-to-3d-spanish-architecture/
4277,The complete guide to design communication,"How to effectively conduct user research, get stakeholder buy-in, and get hired for a UX design job.",39,4.0,5,https://www.udemy.com/course/the-ultimate-guide-to-ux-design-communication/
4278,Learn to Creating 3D Logos with in ZBrush R6,Create amazing looking 3D logos quickly with this full featured ZBrush course.,883,4.7,5,https://www.udemy.com/course/learn-to-creating-3d-logos-with-in-zbrush-r6/
4280,Best tutorial for 2D Godot 3.1 games,"2D Platformer, Gridbased 2D games, Ball type 2D games, Top-down 2D games, Mouse controled 2D games and more",49,2.1,5,https://www.udemy.com/course/slavs-make-games/
4281,Master Adobe Illustrator with ease,A Completely new perspective of learning Adobe Illustrator,619,3.8,5,https://www.udemy.com/course/master-adobe-illustrator-with-ease/
4282,How To Start Building Pages & Funnels With Elementor,Learn how to use Elementor for building high quality pages & funnels for your own needs and support your clients.,914,3.5,5,https://www.udemy.com/course/how-to-start-building-pages-funnels-with-elementor/
4283,The Simple Guide to Curtains and Blinds In Interiors,"Learn How To Dress Windows In Any Interior Space, Both For Function and Beauty",22,4.4,5,https://www.udemy.com/course/the-simple-guide-to-curtains-and-blinds-in-interiors/
4284,"Photoshop tips and tricks, how to change clothes","take these Easy steps and you will change the color, texture or fabric or add any design to your clothes in 10 mins",848,3.7,5,https://www.udemy.com/course/changing-clothes-with-photoshop/
4285,Design Thinking Masterclass - A Complete Guide for You,Learn how to apply the Design Thinking principles in your business successfully,59,3.7,5,https://www.udemy.com/course/design-thinking-masterclass-a-complete-guide-for-you/
4286,Master Terrazzo: Creating Vector Tiles with Adobe Illustrati,Combine Generative Art Practices with Adobe Illustrator to Make Amazing Artwork,18,4.5,5,https://www.udemy.com/course/master-terrazzo/
4287,Define Your Own Unique Fashion Styling and Get Noticed!!,How to Create a Unique Personal Image,29,3.5,5,https://www.udemy.com/course/fashion-styling/
4288,Create 2D Game Art in Illustrator: A Beginner's Design Guide,Learn to make Fast 2D Game Art in Illustrator: Flat Design ​,41,4.4,5,https://www.udemy.com/course/illustratorccmasterclass/
4289,Anti-Aliasing in Pixel Art,Polish your Pixel art,46,4.6,5,https://www.udemy.com/course/anti-aliasing-in-pixel-art/
4290,WordPress For Beginners,A complete beginners training course for learning to build a blog using WordPress,63,4.1,5,https://www.udemy.com/course/wordpress-for-beginners/
4291,Unity - Basic Course Vol.1,"Tools and Workflows in Unity, Maya and C# scripting.",26,4.7,5,https://www.udemy.com/course/unity-basic-course-vol1/
4292,"3DS MAX create Oreo Commercial VFX shot from start to finish","Learn how to create Commercial VFX shot from start to finish using 3DS max and Vray , Tyflow & Phoenix FD ; and AE",30,4.6,5,https://www.udemy.com/course/learn-how-to-create-commercial-vfx-shot-from-start-to-finish/
4293,Design the High Rise Buildings ( Level 1 ),Structural Engineering Systems and Software ,34,3.7,5,https://www.udemy.com/course/design-the-high-rise-buildings-level-1/
4294,How to Draw Hands - The Easy Way,How to Draw People,18,3.8,5,https://www.udemy.com/course/how-to-draw-hands-the-easy-way/
4295,"Flyers, Brochures & Other Printable Pages Design",Learn How to Design Promotional Pages for your Products for Online & Offline Marketing with Projects and Case studies.,37,3.6,5,https://www.udemy.com/course/promotional-pages-design/
4296,Revit Basic Fire Protection Modeling,Become Professional in Fire Protection System.,265,1.8,5,https://www.udemy.com/course/revit-basic-fire-protection-modeling/
4297,PSD to HTML & CSS Made Easy - For Absolute Beginners,In this course I will teach you how to design a basic website in Photoshop and code into HTML & CSS step by step.,33,3.3,5,https://www.udemy.com/course/psd-to-html-css-made-easy-for-absolute-beginners/
4298,How to Create a Wooden Bucket Prop with Blender 2.8,Basic Modeling / Texturing / Lighting and Rendering in Blender 2.8 for beginner.,2168,2.8,5,https://www.udemy.com/course/wooden-bucket-prop-blender-2-8/
4299,HVAC Estimation With High Rise Building Project By SM Techno,"8+Hours Detail Step By Step HVAC Estimation (Quantity Survey) With All Supporting Files",19,3.6,5,https://www.udemy.com/course/smthvaces/
4300,The Glitch Art Workshop,Creative Methods For Technological Errors,11,3.9,5,https://www.udemy.com/course/the-glitch-art-workshop/
4301,Design Top-Selling Product Mockups with Your Art,✶ BONUS: 10 Free Downloads ✶,23,4.1,5,https://www.udemy.com/course/design-top-selling-product-mockups-with-your-art/
4302,Motion Graphics 2020: Logo & Icon Animation in After Effects,Starting creating your own logo animation for your business or personal brands in Adobe After Effects in just minutes.,38,4.6,5,https://www.udemy.com/course/logo-animation-in-after-effects/
4303,HTML & CSS - Quickstart | Ebook included,HTML & CSS Quickstart-simple guide to get started with coding & build a solid foundation for advanced web development,1755,4.6,5,https://www.udemy.com/course/html-css-quickstart-free-ebook-included/
4304,Autocad 2D and 3D course from beginner to expert,Learn Autocad 2D & 3D from beginner to expert level,16,3.4,5,https://www.udemy.com/course/lahansons-autocad-2d-and-3d_from-beginner-to-expert/
4305,Getting Started with Saga Swell,Learn the ins and outs of the newest content marketing platform,1100,4.1,5,https://www.udemy.com/course/make-a-killer-blog-using-saga-swell/
4306,"Paint, Refinish, and Reupholster Furniture: Table and Chairs",Tackle bigger furniture projects with confidence! Learn an easy way to refinish a dining set with basic upholstery.,47,4.2,5,https://www.udemy.com/course/paint-refinish-and-reupholster-kitchen-table-and-chairs/
4307,Photoshop Tools 101,Learn all about Photoshop CC Tools and exactly how to use them!,23,3.9,5,https://www.udemy.com/course/photoshoptools101/
4308,Create Custom Animated Vectors (SVGs) for VideoScribe,"Learn how to hand-draw or download vector images, then customize them to animate within VideoScribe.",100,4.1,5,https://www.udemy.com/course/create-custom-animated-vectors-for-videoscribe/
4309,Wordpress simplified for beginners,WordPress simplified for beginners without any confusions,989,4.4,5,https://www.udemy.com/course/learn-wordpress-from-scratch-k/
4310,Write a Best-selling Novel of Any Genre,Book Writing Fundamentals,20,3.8,5,https://www.udemy.com/course/book-writing-fundamentals/
4311,Be A Panel Queen,Make Professional-Grade Curtain Panels,25,4.9,5,https://www.udemy.com/course/be-a-panel-queen/
4312,UX Design Challenges,Case Studies,138,3.8,5,https://www.udemy.com/course/ux-design-challenges/
4313,"Fusion 360 for Woodworkers, Designing an Adirondack Chair",Learn how to design this Adirondack Chair from start to finish. Every step of the process is explained in easy detail.,34,3.9,5,https://www.udemy.com/course/fusion-360-for-woodworkers-designing-an-adirondack-chair/
4314,Custom Logo Animation Studio Rider For Adobe After Effects,Advanced Custom Logo/Motion Graphics in Adobe After Effects,65,3.3,5,https://www.udemy.com/course/custom-logo-animation-studio-rider-for-adobe-after-effects/
4315,Master Wix - Create and Design Professional Website,"Start as a beginner and become a master in creating website for your business, yourself or someone else - Fast and Easy",620,3.6,5,https://www.udemy.com/course/master-wix-create-and-design-professional-website/
4316,SketchUp for Kitchen Design,Watch a Certified Kitchen Designer utilize SketchUp from Space Planning to a Fully Modeled and Accurate Kitchen.,24,4.8,6,https://www.udemy.com/course/sketchup-for-kitchen-design/
4317,Freelancing for Beginners,A beginners guide to freelancing online,413,3.2,5,https://www.udemy.com/course/freelancing-101/
4318,Essentials: Adobe Illustrator for Merch by Amazon,"The Essentials for creating designs Merch by Amazon, in Adobe Illustrator",48,4.3,5,https://www.udemy.com/course/essentials-adobe-illustrator-for-merch-by-amazon/
4319,Create Visual Presentations that bring the WOW!,We'll make sure you leave this course being able to visualise a wow experience!,32,3.3,5,https://www.udemy.com/course/visual-presentations-that-bring-the-wow/
4320,Benchmarks for landscape sustainability,Examining LEED and SITES,17,3.7,5,https://www.udemy.com/course/benchmarks-for-landscape-sustainability/
4321,Master the Adobe Premiere Pro Keyboard Shortcuts,Easily learn how to use keyboard shortcuts in your workflow to become more productive.,1802,3.1,5,https://www.udemy.com/course/master-the-adobe-premiere-pro-keyboard-shortcuts/
4322,All About Interior Decoration,Essential layers of Decoration,9,4.0,5,https://www.udemy.com/course/all-about-interior-decoration/
4323,Super Hero figure drawing anatomy course,use numbers and numerology to create super heros,61,3.4,5,https://www.udemy.com/course/superherodraw/
4324,Manga Drawing/Digital Illustration|BL (Slash),Learn various tips efficiently by watching the whole process of a professional artist,17,4.0,5,https://www.udemy.com/course/manga-drawing-digital-illustration-bl-slash-english/
4325,Learn Garment Sewing Techniques for beginners,Useful Sewing Techniques while sewing garments.,53,4.0,5,https://www.udemy.com/course/learn-sewing-garments-basic/
4326,Draw a Dog,Dive Into Animal Anatomy,40,3.7,5,https://www.udemy.com/course/draw-a-dog/
4327,A Quick Guide For CATIA (Part Design Module),Expand your Horizon of Designing with CATIA,111,4.1,5,https://www.udemy.com/course/a-quick-guide-for-catia-3d-part-design-module/
4328,Digital Female Portraiture | An Artist's Guide,Learn how to create better and more realistic portraits,684,4.9,5,https://www.udemy.com/course/digital-female-portraiture-an-artists-guide/
4329,Mudbox Painting the Ironman Head Gear,Welcome to the world of 3D painting and be amazed to paint stunning details on the hi-tech Ironman Head Gear !,40,4.1,5,https://www.udemy.com/course/mudbox-painting-the-ironman-head-gear/
4330,Pack graphic design the basics Gimp + Inkscape + Scribus,"Discover the three free programs equivalent to Photoshop, Illustrator and InDesign",42,3.4,5,https://www.udemy.com/course/pack-graphic-design-the-basics-gimp-inkscape-scribus/
4331,QGIS - Geographic Information Systems,Learn to use QGIS through practical exercises,1286,3.6,5,https://www.udemy.com/course/geographic-information-syistems-gis-using-qgis/
4332,VFX Bootcamp Zombie Highway,Learn techniques that you can apply to your own footage! We dive into many effects to create a final scene!,88,4.8,5,https://www.udemy.com/course/vfx-bootcamp-zombie-highway/
4333,Maya 2019 Beginners Course in Hindi/Urdu,Master Maya 2019 & Arnold Renderer in Hindi/Urdu Language,24,4.8,5,https://www.udemy.com/course/maya-2019-beginners-course-in-hindiurdu/
4334,Make 3D Animated Videos with your mobile/smartphone/iphone,learn the fast and simple way of creating 3D Animation videos using your android or iPhone device,42,4.0,5,https://www.udemy.com/course/make-3d-animation-videos-on-your-smartphones/
4335,Creating Shapes with Illustrator 2020 + 100+ Vector Shapes,Let's learn shape creation with Shape Tools and Pen Tool in Illustrator CC 2020 Plus 100+ Editable Vector Shapes,1447,3.3,5,https://www.udemy.com/course/creating-shapes-with-illustrator-2020-100-vector-shapes/
4336,External Realistic Scenes By Using Free Add-on in Blender,learn how to make realistic scenes with easy to follow explanation and ree add-on without using nodes,1069,4.6,5,https://www.udemy.com/course/external-realistic-scenes-by-using-free-add-on-in-blender/
4337,Marvelous Logo Design,"Transform any font into an exciting, poster-quality logo using Adobe Flash",97,4.2,5,https://www.udemy.com/course/marvelous-logo-design/
4338,Beginner's Guide To Newspaper Design With Corel Draw,Learn the basic steps of newsletters and newspaper editing and design using Corel Draw,651,3.1,5,https://www.udemy.com/course/beginners-guide-to-newspaper-design-with-corel-draw/
4339,Color Psychology for Web Designers,Influence the behavior of your website visitors using colors.,31,5.0,5,https://www.udemy.com/course/color-psychology-for-web-designers/
4340,Cute Bears Painting on Nails,Cute Hand Painted Nail Art Tutorials,37,4.6,5,https://www.udemy.com/course/winter-nail-art/
4341,How To Create a Professional Photography Website (NO CODING),"Learn how to create a $10,000 Professional Website for your Photography Business For Less Than $100.",1457,3.6,5,https://www.udemy.com/course/how-to-create-a-10000-dollars-photography-website-for-less-than-100/
4342,Learn Animation and Motion Study in Autodesk Fusion 360,"For Fusion 360 Intermediate learners, Please do not enroll in this course as the interface and tools for Fusion 360 have",57,2.8,5,https://www.udemy.com/course/learn-animation-and-motion-study-in-autodesk-fusion-360/
4343,Make 3D Animated Videos with your mobile/smartphone/iphone,learn the fast and simple way of creating 3D Animation videos using your android or iPhone device,42,4.0,5,https://www.udemy.com/course/make-3d-animation-videos-on-your-smartphones/
4344,Modern Watercolor Techniques: Create On-Trend Paintings,Explore your creativity and expand your painting skills with these step-by-step watercolor techniques!,24,4.3,5,https://www.udemy.com/course/modern-watercolor-techniques-create-on-trend-paintings/
4345,Learn to Create a Mandala with Adobe Illustrator,Want to learn how to create a Mandala in Illustrator if the answer is yes! then take this indepth course,52,4.0,5,https://www.udemy.com/course/learn-to-create-a-mandala-with-adobe-illustrator/
4346,Adobe Illustrator: Learn Easy Logo Design.,Beginner and intermediate level logo design.,380,4.1,5,https://www.udemy.com/course/logo-design-in-adobe-illustrator/
4347,All In One Editor Like W3Schools or tutorialspoint,Edit live your HTML / CSS OR JAVA SCRIPT Code Just like w3schools or tutorialpoint: Whatch promo video to live demo,899,2.0,5,https://www.udemy.com/course/css-html-javascript-editor-like-w3schools/
4348,How to turn a graphic t-shirt into a cosmetic bag,Turn your favorite t-shirt into a cute zipper bag.,11,4.7,5,https://www.udemy.com/course/how-to-turn-a-graphic-t-shirt-into-a-cosmetic-bag/
4349,Adobe Dimension Master Class 2020,Learn the essential tools of Adobe Dimension to jump right in and design beautiful 3D scenes in Adobe Dimension.,33,3.0,4,https://www.udemy.com/course/adobe-dimension-master-class-2020/
4350,Lumion 10.3 - Learning render for architecture,Lumion 8 / Lumion 9 / Lumion 10.3 Complete learning for architecture,15,3.7,4,https://www.udemy.com/course/lumion-8-complete-learning/
4351,How to Make WordPress Website With No Coding | DIVI theme,Learn to build professional WordPress website with no coding skills required using both FREE WordPress themes and Divi,18,3.0,4,https://www.udemy.com/course/how-to-make-professional-website-with-no-coding-divi-theme/
4352,How to create Animated Greeting Card & Photo E-book,How to create Animated Greeting Card using Adobe After Effects CC 2017 & Photo E-book using Adobe Lightroom CC 2015,823,3.1,4,https://www.udemy.com/course/how-to-create-animated-greeting-card-photo-e-book/
4353,Maya For Beginning Animators,Learn to create a 3D scene from scratch in Autodesk Maya,64,4.8,4,https://www.udemy.com/course/maya-for-beginning-animators/
4354,Concept Art: Create Imaginary Landscapes in Photoshop,Original fantastic environments painted digitally step by step,22,4.9,4,https://www.udemy.com/course/imaginary-landscapes/
4355,Autodesk Combustion - The Ultimate Guide 2019,"Learn Animation, 3D Compositing, Masks, Keying and Color Correction in details. Create compositing and visual effects",3564,3.3,4,https://www.udemy.com/course/autodesk-combustion/
4356,VFX for ArchVIZ,Get Amazing ArchVIZ Demo REEL in 1 Month,22,3.9,4,https://www.udemy.com/course/vfx-for-archviz/
4357,PACK: Drawing like: Sin City & Walking Dead,Learn how to draw in the graphic style of Sin City and Walking Dead,16,3.3,4,https://www.udemy.com/course/pack-drawing-like-sin-city-walking-dead/
